,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
255,57.42857142857143,46.75390817437853,allenai/unifiedqa-t5-large,ecqa,2051,48,unifiedqa_matching
256,57.42857142857143,46.75390817437853,allenai/unifiedqa-t5-large,ecqa,2051,48,unifiedqa_matching
257,57.42857142857143,46.75390817437853,allenai/unifiedqa-t5-large,ecqa,2051,48,unifiedqa_matching
258,37.714285714285715,30.668008055005753,allenai/unifiedqa-t5-base,ecqa,4779,48,unifiedqa_matching
259,37.714285714285715,30.668008055005753,allenai/unifiedqa-t5-base,ecqa,4779,48,unifiedqa_matching
260,57.14285714285714,46.46968013899667,allenai/unifiedqa-t5-large,ecqa,4779,48,unifiedqa_matching
261,57.14285714285714,46.46968013899667,allenai/unifiedqa-t5-large,ecqa,4779,48,unifiedqa_matching
262,57.14285714285714,46.46968013899667,allenai/unifiedqa-t5-large,ecqa,4779,48,unifiedqa_matching
263,41.14285714285714,33.45765825680324,allenai/unifiedqa-t5-base,ecqa,2498,48,unifiedqa_matching
264,41.14285714285714,33.45765825680324,allenai/unifiedqa-t5-base,ecqa,2498,48,unifiedqa_matching
265,56.85714285714286,46.20897235189165,allenai/unifiedqa-t5-large,ecqa,2498,48,unifiedqa_matching
266,56.85714285714286,46.20897235189165,allenai/unifiedqa-t5-large,ecqa,2498,48,unifiedqa_matching
267,56.85714285714286,46.20897235189165,allenai/unifiedqa-t5-large,ecqa,2498,48,unifiedqa_matching
268,43.142857142857146,35.075152959142414,allenai/unifiedqa-t5-base,ecqa,176,48,unifiedqa_matching
269,43.142857142857146,35.075152959142414,allenai/unifiedqa-t5-base,ecqa,176,48,unifiedqa_matching
270,61.142857142857146,49.7423471723284,allenai/unifiedqa-t5-large,ecqa,176,48,unifiedqa_matching
271,61.142857142857146,49.7423471723284,allenai/unifiedqa-t5-large,ecqa,176,48,unifiedqa_matching
272,61.142857142857146,49.7423471723284,allenai/unifiedqa-t5-large,ecqa,176,48,unifiedqa_matching
273,40.85714285714286,33.2445205450058,allenai/unifiedqa-t5-base,ecqa,9599,48,unifiedqa_matching
274,40.85714285714286,33.2445205450058,allenai/unifiedqa-t5-base,ecqa,9599,48,unifiedqa_matching
275,59.42857142857143,48.34803911617824,allenai/unifiedqa-t5-large,ecqa,9599,48,unifiedqa_matching
276,59.42857142857143,48.34803911617824,allenai/unifiedqa-t5-large,ecqa,9599,48,unifiedqa_matching
277,59.42857142857143,48.34803911617824,allenai/unifiedqa-t5-large,ecqa,9599,48,unifiedqa_matching
278,38.857142857142854,31.603500042642867,allenai/unifiedqa-t5-base,ecqa,1181,48,unifiedqa_matching
279,38.857142857142854,31.603500042642867,allenai/unifiedqa-t5-base,ecqa,1181,48,unifiedqa_matching
280,56.85714285714286,46.239151801381794,allenai/unifiedqa-t5-large,ecqa,1181,48,unifiedqa_matching
281,56.85714285714286,46.239151801381794,allenai/unifiedqa-t5-large,ecqa,1181,48,unifiedqa_matching
282,56.85714285714286,46.239151801381794,allenai/unifiedqa-t5-large,ecqa,1181,48,unifiedqa_matching
283,34.85714285714286,28.37390092441014,allenai/unifiedqa-t5-base,ecqa,5320,48,unifiedqa_matching
284,34.85714285714286,28.37390092441014,allenai/unifiedqa-t5-base,ecqa,5320,48,unifiedqa_matching
285,55.42857142857143,45.06035390922001,allenai/unifiedqa-t5-large,ecqa,5320,48,unifiedqa_matching
286,55.42857142857143,45.06035390922001,allenai/unifiedqa-t5-large,ecqa,5320,48,unifiedqa_matching
287,55.42857142857143,45.06035390922001,allenai/unifiedqa-t5-large,ecqa,5320,48,unifiedqa_matching
288,42.0,34.09006529194968,allenai/unifiedqa-t5-base,ecqa,588,48,unifiedqa_matching
289,42.0,34.09006529194968,allenai/unifiedqa-t5-base,ecqa,588,48,unifiedqa_matching
290,52.57142857142857,42.71426984242031,allenai/unifiedqa-t5-large,ecqa,588,48,unifiedqa_matching
291,52.57142857142857,42.71426984242031,allenai/unifiedqa-t5-large,ecqa,588,48,unifiedqa_matching
292,52.57142857142857,42.71426984242031,allenai/unifiedqa-t5-large,ecqa,588,48,unifiedqa_matching
293,45.14285714285714,36.70253166130611,allenai/unifiedqa-t5-base,ecqa,4791,48,unifiedqa_matching
294,45.14285714285714,36.70253166130611,allenai/unifiedqa-t5-base,ecqa,4791,48,unifiedqa_matching
295,62.857142857142854,51.11741905553,allenai/unifiedqa-t5-large,ecqa,4791,48,unifiedqa_matching
296,62.857142857142854,51.11741905553,allenai/unifiedqa-t5-large,ecqa,4791,48,unifiedqa_matching
297,62.857142857142854,51.11741905553,allenai/unifiedqa-t5-large,ecqa,4791,48,unifiedqa_matching
298,24.285714285714285,20.366682750838144,allenai/unifiedqa-t5-base,sensemaking,7004,24,unifiedqa_what
299,24.285714285714285,20.366682750838144,allenai/unifiedqa-t5-base,sensemaking,7004,24,unifiedqa_what
300,48.857142857142854,40.93519919259207,allenai/unifiedqa-t5-large,sensemaking,7004,24,unifiedqa_what
301,48.857142857142854,40.93519919259207,allenai/unifiedqa-t5-large,sensemaking,7004,24,unifiedqa_what
302,48.857142857142854,40.93519919259207,allenai/unifiedqa-t5-large,sensemaking,7004,24,unifiedqa_what
303,26.0,21.82818579673767,allenai/unifiedqa-t5-base,sensemaking,3639,24,unifiedqa_what
304,26.0,21.82818579673767,allenai/unifiedqa-t5-base,sensemaking,3639,24,unifiedqa_what
305,48.285714285714285,40.48886431966509,allenai/unifiedqa-t5-large,sensemaking,3639,24,unifiedqa_what
306,48.285714285714285,40.48886431966509,allenai/unifiedqa-t5-large,sensemaking,3639,24,unifiedqa_what
307,48.285714285714285,40.48886431966509,allenai/unifiedqa-t5-large,sensemaking,3639,24,unifiedqa_what
308,15.142857142857144,12.677493827683586,allenai/unifiedqa-t5-base,sensemaking,6290,24,unifiedqa_what
309,15.142857142857144,12.677493827683586,allenai/unifiedqa-t5-base,sensemaking,6290,24,unifiedqa_what
310,48.285714285714285,40.40236968653543,allenai/unifiedqa-t5-large,sensemaking,6290,24,unifiedqa_what
311,48.285714285714285,40.40236968653543,allenai/unifiedqa-t5-large,sensemaking,6290,24,unifiedqa_what
312,48.285714285714285,40.40236968653543,allenai/unifiedqa-t5-large,sensemaking,6290,24,unifiedqa_what
313,16.28571428571429,13.643657326698303,allenai/unifiedqa-t5-base,sensemaking,9428,24,unifiedqa_what
314,16.28571428571429,13.643657326698303,allenai/unifiedqa-t5-base,sensemaking,9428,24,unifiedqa_what
315,47.14285714285714,39.47385023321424,allenai/unifiedqa-t5-large,sensemaking,9428,24,unifiedqa_what
316,47.14285714285714,39.47385023321424,allenai/unifiedqa-t5-large,sensemaking,9428,24,unifiedqa_what
317,47.14285714285714,39.47385023321424,allenai/unifiedqa-t5-large,sensemaking,9428,24,unifiedqa_what
318,21.428571428571427,17.96253878729684,allenai/unifiedqa-t5-base,sensemaking,7056,24,unifiedqa_what
319,21.428571428571427,17.96253878729684,allenai/unifiedqa-t5-base,sensemaking,7056,24,unifiedqa_what
320,48.285714285714285,40.462819644383025,allenai/unifiedqa-t5-large,sensemaking,7056,24,unifiedqa_what
321,48.285714285714285,40.462819644383025,allenai/unifiedqa-t5-large,sensemaking,7056,24,unifiedqa_what
322,48.285714285714285,40.462819644383025,allenai/unifiedqa-t5-large,sensemaking,7056,24,unifiedqa_what
323,19.714285714285715,16.515011412756785,allenai/unifiedqa-t5-base,sensemaking,4864,24,unifiedqa_what
324,19.714285714285715,16.515011412756785,allenai/unifiedqa-t5-base,sensemaking,4864,24,unifiedqa_what
325,48.857142857142854,40.896970186914714,allenai/unifiedqa-t5-large,sensemaking,4864,24,unifiedqa_what
326,48.857142857142854,40.896970186914714,allenai/unifiedqa-t5-large,sensemaking,4864,24,unifiedqa_what
327,48.857142857142854,40.896970186914714,allenai/unifiedqa-t5-large,sensemaking,4864,24,unifiedqa_what
328,19.714285714285715,16.52252435684204,allenai/unifiedqa-t5-base,sensemaking,4273,24,unifiedqa_what
329,19.714285714285715,16.52252435684204,allenai/unifiedqa-t5-base,sensemaking,4273,24,unifiedqa_what
330,48.857142857142854,40.9049562386104,allenai/unifiedqa-t5-large,sensemaking,4273,24,unifiedqa_what
331,48.857142857142854,40.9049562386104,allenai/unifiedqa-t5-large,sensemaking,4273,24,unifiedqa_what
332,48.857142857142854,40.9049562386104,allenai/unifiedqa-t5-large,sensemaking,4273,24,unifiedqa_what
333,20.857142857142858,17.459618432181223,allenai/unifiedqa-t5-base,sensemaking,7632,24,unifiedqa_what
334,20.857142857142858,17.459618432181223,allenai/unifiedqa-t5-base,sensemaking,7632,24,unifiedqa_what
335,48.857142857142854,40.95225819519588,allenai/unifiedqa-t5-large,sensemaking,7632,24,unifiedqa_what
336,48.857142857142854,40.95225819519588,allenai/unifiedqa-t5-large,sensemaking,7632,24,unifiedqa_what
337,48.857142857142854,40.95225819519588,allenai/unifiedqa-t5-large,sensemaking,7632,24,unifiedqa_what
338,18.0,15.067981617791313,allenai/unifiedqa-t5-base,sensemaking,2689,24,unifiedqa_what
339,18.0,15.067981617791313,allenai/unifiedqa-t5-base,sensemaking,2689,24,unifiedqa_what
340,48.57142857142857,40.63733695234571,allenai/unifiedqa-t5-large,sensemaking,2689,24,unifiedqa_what
341,48.57142857142857,40.63733695234571,allenai/unifiedqa-t5-large,sensemaking,2689,24,unifiedqa_what
342,48.57142857142857,40.63733695234571,allenai/unifiedqa-t5-large,sensemaking,2689,24,unifiedqa_what
343,16.857142857142858,14.065779958452497,allenai/unifiedqa-t5-base,sensemaking,8219,24,unifiedqa_what
344,16.857142857142858,14.065779958452497,allenai/unifiedqa-t5-base,sensemaking,8219,24,unifiedqa_what
345,49.142857142857146,41.116079807281494,allenai/unifiedqa-t5-large,sensemaking,8219,24,unifiedqa_what
346,49.142857142857146,41.116079807281494,allenai/unifiedqa-t5-large,sensemaking,8219,24,unifiedqa_what
347,49.142857142857146,41.116079807281494,allenai/unifiedqa-t5-large,sensemaking,8219,24,unifiedqa_what
348,17.42857142857143,14.593793988227844,allenai/unifiedqa-t5-base,sensemaking,4523,24,unifiedqa_what
349,17.42857142857143,14.593793988227844,allenai/unifiedqa-t5-base,sensemaking,4523,24,unifiedqa_what
350,48.857142857142854,40.916240794318064,allenai/unifiedqa-t5-large,sensemaking,4523,24,unifiedqa_what
351,48.857142857142854,40.916240794318064,allenai/unifiedqa-t5-large,sensemaking,4523,24,unifiedqa_what
352,48.857142857142854,40.916240794318064,allenai/unifiedqa-t5-large,sensemaking,4523,24,unifiedqa_what
353,19.714285714285715,16.492032613073075,allenai/unifiedqa-t5-base,sensemaking,2175,24,unifiedqa_what
354,19.714285714285715,16.492032613073075,allenai/unifiedqa-t5-base,sensemaking,2175,24,unifiedqa_what
355,46.285714285714285,38.70264894621713,allenai/unifiedqa-t5-large,sensemaking,2175,24,unifiedqa_what
356,46.285714285714285,38.70264894621713,allenai/unifiedqa-t5-large,sensemaking,2175,24,unifiedqa_what
357,46.285714285714285,38.70264894621713,allenai/unifiedqa-t5-large,sensemaking,2175,24,unifiedqa_what
358,20.285714285714285,17.014648335320608,allenai/unifiedqa-t5-base,sensemaking,7356,24,unifiedqa_what
359,20.285714285714285,17.014648335320608,allenai/unifiedqa-t5-base,sensemaking,7356,24,unifiedqa_what
360,49.714285714285715,41.66208664008549,allenai/unifiedqa-t5-large,sensemaking,7356,24,unifiedqa_what
361,49.714285714285715,41.66208664008549,allenai/unifiedqa-t5-large,sensemaking,7356,24,unifiedqa_what
362,49.714285714285715,41.66208664008549,allenai/unifiedqa-t5-large,sensemaking,7356,24,unifiedqa_what
363,24.857142857142858,20.842764360564097,allenai/unifiedqa-t5-base,sensemaking,8975,24,unifiedqa_what
364,24.857142857142858,20.842764360564097,allenai/unifiedqa-t5-base,sensemaking,8975,24,unifiedqa_what
365,48.285714285714285,40.45879776137216,allenai/unifiedqa-t5-large,sensemaking,8975,24,unifiedqa_what
366,48.285714285714285,40.45879776137216,allenai/unifiedqa-t5-large,sensemaking,8975,24,unifiedqa_what
367,48.285714285714285,40.45879776137216,allenai/unifiedqa-t5-large,sensemaking,8975,24,unifiedqa_what
368,18.0,15.092363238334656,allenai/unifiedqa-t5-base,sensemaking,51,24,unifiedqa_what
369,18.0,15.092363238334656,allenai/unifiedqa-t5-base,sensemaking,51,24,unifiedqa_what
370,48.285714285714285,40.467798062733245,allenai/unifiedqa-t5-large,sensemaking,51,24,unifiedqa_what
371,48.285714285714285,40.467798062733245,allenai/unifiedqa-t5-large,sensemaking,51,24,unifiedqa_what
372,48.285714285714285,40.467798062733245,allenai/unifiedqa-t5-large,sensemaking,51,24,unifiedqa_what
373,24.571428571428573,20.58845341205597,allenai/unifiedqa-t5-base,sensemaking,4199,24,unifiedqa_what
374,24.571428571428573,20.58845341205597,allenai/unifiedqa-t5-base,sensemaking,4199,24,unifiedqa_what
375,49.42857142857143,41.4133152110236,allenai/unifiedqa-t5-large,sensemaking,4199,24,unifiedqa_what
376,49.42857142857143,41.4133152110236,allenai/unifiedqa-t5-large,sensemaking,4199,24,unifiedqa_what
377,49.42857142857143,41.4133152110236,allenai/unifiedqa-t5-large,sensemaking,4199,24,unifiedqa_what
378,22.0,18.471425345965795,allenai/unifiedqa-t5-base,sensemaking,4182,24,unifiedqa_what
379,22.0,18.471425345965795,allenai/unifiedqa-t5-base,sensemaking,4182,24,unifiedqa_what
380,48.57142857142857,40.7383223261152,allenai/unifiedqa-t5-large,sensemaking,4182,24,unifiedqa_what
381,48.57142857142857,40.7383223261152,allenai/unifiedqa-t5-large,sensemaking,4182,24,unifiedqa_what
382,48.57142857142857,40.7383223261152,allenai/unifiedqa-t5-large,sensemaking,4182,24,unifiedqa_what
383,14.000000000000002,11.71143192904336,allenai/unifiedqa-t5-base,sensemaking,1331,24,unifiedqa_what
384,14.000000000000002,11.71143192904336,allenai/unifiedqa-t5-base,sensemaking,1331,24,unifiedqa_what
385,48.57142857142857,40.66852521896362,allenai/unifiedqa-t5-large,sensemaking,1331,24,unifiedqa_what
386,48.57142857142857,40.66852521896362,allenai/unifiedqa-t5-large,sensemaking,1331,24,unifiedqa_what
387,48.57142857142857,40.66852521896362,allenai/unifiedqa-t5-large,sensemaking,1331,24,unifiedqa_what
388,21.714285714285715,18.219632284981863,allenai/unifiedqa-t5-base,sensemaking,2796,24,unifiedqa_what
389,21.714285714285715,18.219632284981863,allenai/unifiedqa-t5-base,sensemaking,2796,24,unifiedqa_what
390,47.714285714285715,40.00867864063808,allenai/unifiedqa-t5-large,sensemaking,2796,24,unifiedqa_what
391,47.714285714285715,40.00867864063808,allenai/unifiedqa-t5-large,sensemaking,2796,24,unifiedqa_what
392,47.714285714285715,40.00867864063808,allenai/unifiedqa-t5-large,sensemaking,2796,24,unifiedqa_what
393,22.285714285714285,18.680821112224034,allenai/unifiedqa-t5-base,sensemaking,6341,24,unifiedqa_what
394,22.285714285714285,18.680821112224034,allenai/unifiedqa-t5-base,sensemaking,6341,24,unifiedqa_what
395,48.857142857142854,40.91153066498892,allenai/unifiedqa-t5-large,sensemaking,6341,24,unifiedqa_what
396,48.857142857142854,40.91153066498892,allenai/unifiedqa-t5-large,sensemaking,6341,24,unifiedqa_what
397,48.857142857142854,40.91153066498892,allenai/unifiedqa-t5-large,sensemaking,6341,24,unifiedqa_what
398,18.571428571428573,15.544294680867877,allenai/unifiedqa-t5-base,sensemaking,7009,24,unifiedqa_what
399,18.571428571428573,15.544294680867877,allenai/unifiedqa-t5-base,sensemaking,7009,24,unifiedqa_what
400,48.285714285714285,40.42405572959355,allenai/unifiedqa-t5-large,sensemaking,7009,24,unifiedqa_what
401,48.285714285714285,40.42405572959355,allenai/unifiedqa-t5-large,sensemaking,7009,24,unifiedqa_what
402,48.285714285714285,40.42405572959355,allenai/unifiedqa-t5-large,sensemaking,7009,24,unifiedqa_what
403,16.57142857142857,13.890862328665596,allenai/unifiedqa-t5-base,sensemaking,1111,24,unifiedqa_what
404,16.57142857142857,13.890862328665596,allenai/unifiedqa-t5-base,sensemaking,1111,24,unifiedqa_what
405,46.57142857142857,38.9719181741987,allenai/unifiedqa-t5-large,sensemaking,1111,24,unifiedqa_what
406,46.57142857142857,38.9719181741987,allenai/unifiedqa-t5-large,sensemaking,1111,24,unifiedqa_what
407,46.57142857142857,38.9719181741987,allenai/unifiedqa-t5-large,sensemaking,1111,24,unifiedqa_what
408,19.428571428571427,16.2724472284317,allenai/unifiedqa-t5-base,sensemaking,1967,24,unifiedqa_what
409,19.428571428571427,16.2724472284317,allenai/unifiedqa-t5-base,sensemaking,1967,24,unifiedqa_what
410,48.285714285714285,40.4173356124333,allenai/unifiedqa-t5-large,sensemaking,1967,24,unifiedqa_what
411,48.285714285714285,40.4173356124333,allenai/unifiedqa-t5-large,sensemaking,1967,24,unifiedqa_what
412,48.285714285714285,40.4173356124333,allenai/unifiedqa-t5-large,sensemaking,1967,24,unifiedqa_what
413,17.71428571428571,14.829937730516706,allenai/unifiedqa-t5-base,sensemaking,1319,24,unifiedqa_what
414,17.71428571428571,14.829937730516706,allenai/unifiedqa-t5-base,sensemaking,1319,24,unifiedqa_what
415,48.57142857142857,40.68197648865836,allenai/unifiedqa-t5-large,sensemaking,1319,24,unifiedqa_what
416,48.57142857142857,40.68197648865836,allenai/unifiedqa-t5-large,sensemaking,1319,24,unifiedqa_what
417,48.57142857142857,40.68197648865836,allenai/unifiedqa-t5-large,sensemaking,1319,24,unifiedqa_what
418,26.571428571428573,22.23939687865121,allenai/unifiedqa-t5-base,sensemaking,741,24,unifiedqa_what
419,26.571428571428573,22.23939687865121,allenai/unifiedqa-t5-base,sensemaking,741,24,unifiedqa_what
420,48.285714285714285,40.43003898007529,allenai/unifiedqa-t5-large,sensemaking,741,24,unifiedqa_what
421,48.285714285714285,40.43003898007529,allenai/unifiedqa-t5-large,sensemaking,741,24,unifiedqa_what
422,48.285714285714285,40.43003898007529,allenai/unifiedqa-t5-large,sensemaking,741,24,unifiedqa_what
423,20.285714285714285,17.028859649385726,allenai/unifiedqa-t5-base,sensemaking,7740,24,unifiedqa_what
424,20.285714285714285,17.028859649385726,allenai/unifiedqa-t5-base,sensemaking,7740,24,unifiedqa_what
425,48.57142857142857,40.698641010693144,allenai/unifiedqa-t5-large,sensemaking,7740,24,unifiedqa_what
426,48.57142857142857,40.698641010693144,allenai/unifiedqa-t5-large,sensemaking,7740,24,unifiedqa_what
427,48.57142857142857,40.698641010693144,allenai/unifiedqa-t5-large,sensemaking,7740,24,unifiedqa_what
428,24.285714285714285,20.313850266592844,allenai/unifiedqa-t5-base,sensemaking,1335,24,unifiedqa_what
429,24.285714285714285,20.313850266592844,allenai/unifiedqa-t5-base,sensemaking,1335,24,unifiedqa_what
430,46.85714285714286,39.229301418576924,allenai/unifiedqa-t5-large,sensemaking,1335,24,unifiedqa_what
431,46.85714285714286,39.229301418576924,allenai/unifiedqa-t5-large,sensemaking,1335,24,unifiedqa_what
432,46.85714285714286,39.229301418576924,allenai/unifiedqa-t5-large,sensemaking,1335,24,unifiedqa_what
433,20.285714285714285,16.98021674156189,allenai/unifiedqa-t5-base,sensemaking,9933,24,unifiedqa_what
434,20.285714285714285,16.98021674156189,allenai/unifiedqa-t5-base,sensemaking,9933,24,unifiedqa_what
435,47.42857142857143,39.6931779554912,allenai/unifiedqa-t5-large,sensemaking,9933,24,unifiedqa_what
436,47.42857142857143,39.6931779554912,allenai/unifiedqa-t5-large,sensemaking,9933,24,unifiedqa_what
437,47.42857142857143,39.6931779554912,allenai/unifiedqa-t5-large,sensemaking,9933,24,unifiedqa_what
438,18.285714285714285,15.340697288513184,allenai/unifiedqa-t5-base,sensemaking,6339,24,unifiedqa_what
439,18.285714285714285,15.340697288513184,allenai/unifiedqa-t5-base,sensemaking,6339,24,unifiedqa_what
440,47.714285714285715,39.99338545118059,allenai/unifiedqa-t5-large,sensemaking,6339,24,unifiedqa_what
441,47.714285714285715,39.99338545118059,allenai/unifiedqa-t5-large,sensemaking,6339,24,unifiedqa_what
442,47.714285714285715,39.99338545118059,allenai/unifiedqa-t5-large,sensemaking,6339,24,unifiedqa_what
443,19.142857142857142,16.030691112790787,allenai/unifiedqa-t5-base,sensemaking,3112,24,unifiedqa_what
444,19.142857142857142,16.030691112790787,allenai/unifiedqa-t5-base,sensemaking,3112,24,unifiedqa_what
445,48.0,40.189328704561504,allenai/unifiedqa-t5-large,sensemaking,3112,24,unifiedqa_what
446,48.0,40.189328704561504,allenai/unifiedqa-t5-large,sensemaking,3112,24,unifiedqa_what
447,48.0,40.189328704561504,allenai/unifiedqa-t5-large,sensemaking,3112,24,unifiedqa_what
448,23.142857142857142,19.365590725626266,allenai/unifiedqa-t5-base,sensemaking,1349,24,unifiedqa_what
449,23.142857142857142,19.365590725626266,allenai/unifiedqa-t5-base,sensemaking,1349,24,unifiedqa_what
450,47.14285714285714,39.464227761541096,allenai/unifiedqa-t5-large,sensemaking,1349,24,unifiedqa_what
451,47.14285714285714,39.464227761541096,allenai/unifiedqa-t5-large,sensemaking,1349,24,unifiedqa_what
452,47.14285714285714,39.464227761541096,allenai/unifiedqa-t5-large,sensemaking,1349,24,unifiedqa_what
453,18.0,15.108125805854797,allenai/unifiedqa-t5-base,sensemaking,8483,24,unifiedqa_what
454,18.0,15.108125805854797,allenai/unifiedqa-t5-base,sensemaking,8483,24,unifiedqa_what
455,48.0,40.21332783358438,allenai/unifiedqa-t5-large,sensemaking,8483,24,unifiedqa_what
456,48.0,40.21332783358438,allenai/unifiedqa-t5-large,sensemaking,8483,24,unifiedqa_what
457,48.0,40.21332783358438,allenai/unifiedqa-t5-large,sensemaking,8483,24,unifiedqa_what
458,10.0,8.362109473773412,allenai/unifiedqa-t5-base,sensemaking,2348,24,unifiedqa_what
459,10.0,8.362109473773412,allenai/unifiedqa-t5-base,sensemaking,2348,24,unifiedqa_what
460,48.285714285714285,40.443245257650105,allenai/unifiedqa-t5-large,sensemaking,2348,24,unifiedqa_what
461,48.285714285714285,40.443245257650105,allenai/unifiedqa-t5-large,sensemaking,2348,24,unifiedqa_what
462,48.285714285714285,40.443245257650105,allenai/unifiedqa-t5-large,sensemaking,2348,24,unifiedqa_what
463,24.571428571428573,20.577040570122854,allenai/unifiedqa-t5-base,sensemaking,834,24,unifiedqa_what
464,24.571428571428573,20.577040570122854,allenai/unifiedqa-t5-base,sensemaking,834,24,unifiedqa_what
465,49.142857142857146,41.128322907856536,allenai/unifiedqa-t5-large,sensemaking,834,24,unifiedqa_what
466,49.142857142857146,41.128322907856536,allenai/unifiedqa-t5-large,sensemaking,834,24,unifiedqa_what
467,49.142857142857146,41.128322907856536,allenai/unifiedqa-t5-large,sensemaking,834,24,unifiedqa_what
468,23.714285714285715,19.858619894300187,allenai/unifiedqa-t5-base,sensemaking,6895,24,unifiedqa_what
469,23.714285714285715,19.858619894300187,allenai/unifiedqa-t5-base,sensemaking,6895,24,unifiedqa_what
470,48.0,40.192376664706636,allenai/unifiedqa-t5-large,sensemaking,6895,24,unifiedqa_what
471,48.0,40.192376664706636,allenai/unifiedqa-t5-large,sensemaking,6895,24,unifiedqa_what
472,48.0,40.192376664706636,allenai/unifiedqa-t5-large,sensemaking,6895,24,unifiedqa_what
473,20.57142857142857,17.237158247402736,allenai/unifiedqa-t5-base,sensemaking,4823,24,unifiedqa_what
474,20.57142857142857,17.237158247402736,allenai/unifiedqa-t5-base,sensemaking,4823,24,unifiedqa_what
475,48.57142857142857,40.639912945883616,allenai/unifiedqa-t5-large,sensemaking,4823,24,unifiedqa_what
476,48.57142857142857,40.639912945883616,allenai/unifiedqa-t5-large,sensemaking,4823,24,unifiedqa_what
477,48.57142857142857,40.639912945883616,allenai/unifiedqa-t5-large,sensemaking,4823,24,unifiedqa_what
478,19.428571428571427,16.276134729385376,allenai/unifiedqa-t5-base,sensemaking,2913,24,unifiedqa_what
479,19.428571428571427,16.276134729385376,allenai/unifiedqa-t5-base,sensemaking,2913,24,unifiedqa_what
480,48.0,40.22808330399649,allenai/unifiedqa-t5-large,sensemaking,2913,24,unifiedqa_what
481,48.0,40.22808330399649,allenai/unifiedqa-t5-large,sensemaking,2913,24,unifiedqa_what
482,48.0,40.22808330399649,allenai/unifiedqa-t5-large,sensemaking,2913,24,unifiedqa_what
483,24.857142857142858,20.79702522073473,allenai/unifiedqa-t5-base,sensemaking,9962,24,unifiedqa_what
484,24.857142857142858,20.79702522073473,allenai/unifiedqa-t5-base,sensemaking,9962,24,unifiedqa_what
485,48.57142857142857,40.67388667379107,allenai/unifiedqa-t5-large,sensemaking,9962,24,unifiedqa_what
486,48.57142857142857,40.67388667379107,allenai/unifiedqa-t5-large,sensemaking,9962,24,unifiedqa_what
487,48.57142857142857,40.67388667379107,allenai/unifiedqa-t5-large,sensemaking,9962,24,unifiedqa_what
488,15.714285714285714,13.166667086737496,allenai/unifiedqa-t5-base,sensemaking,178,24,unifiedqa_what
489,15.714285714285714,13.166667086737496,allenai/unifiedqa-t5-base,sensemaking,178,24,unifiedqa_what
490,48.285714285714285,40.44388309546879,allenai/unifiedqa-t5-large,sensemaking,178,24,unifiedqa_what
491,48.285714285714285,40.44388309546879,allenai/unifiedqa-t5-large,sensemaking,178,24,unifiedqa_what
492,48.285714285714285,40.44388309546879,allenai/unifiedqa-t5-large,sensemaking,178,24,unifiedqa_what
493,15.714285714285714,13.185160653931755,allenai/unifiedqa-t5-base,sensemaking,2147,24,unifiedqa_what
494,15.714285714285714,13.185160653931755,allenai/unifiedqa-t5-base,sensemaking,2147,24,unifiedqa_what
495,46.85714285714286,39.298846994127544,allenai/unifiedqa-t5-large,sensemaking,2147,24,unifiedqa_what
496,46.85714285714286,39.298846994127544,allenai/unifiedqa-t5-large,sensemaking,2147,24,unifiedqa_what
497,46.85714285714286,39.298846994127544,allenai/unifiedqa-t5-large,sensemaking,2147,24,unifiedqa_what
498,15.428571428571427,12.916532925197057,allenai/unifiedqa-t5-base,sensemaking,8160,24,unifiedqa_what
499,15.428571428571427,12.916532925197057,allenai/unifiedqa-t5-base,sensemaking,8160,24,unifiedqa_what
500,48.57142857142857,40.6610688992909,allenai/unifiedqa-t5-large,sensemaking,8160,24,unifiedqa_what
501,48.57142857142857,40.6610688992909,allenai/unifiedqa-t5-large,sensemaking,8160,24,unifiedqa_what
502,48.57142857142857,40.6610688992909,allenai/unifiedqa-t5-large,sensemaking,8160,24,unifiedqa_what
503,15.142857142857144,12.723502261298043,allenai/unifiedqa-t5-base,sensemaking,1936,24,unifiedqa_what
504,15.142857142857144,12.723502261298043,allenai/unifiedqa-t5-base,sensemaking,1936,24,unifiedqa_what
505,47.42857142857143,39.75957213129316,allenai/unifiedqa-t5-large,sensemaking,1936,24,unifiedqa_what
506,47.42857142857143,39.75957213129316,allenai/unifiedqa-t5-large,sensemaking,1936,24,unifiedqa_what
507,47.42857142857143,39.75957213129316,allenai/unifiedqa-t5-large,sensemaking,1936,24,unifiedqa_what
508,18.571428571428573,15.547571982656207,allenai/unifiedqa-t5-base,sensemaking,9991,24,unifiedqa_what
509,18.571428571428573,15.547571982656207,allenai/unifiedqa-t5-base,sensemaking,9991,24,unifiedqa_what
510,48.57142857142857,40.66917506286076,allenai/unifiedqa-t5-large,sensemaking,9991,24,unifiedqa_what
511,48.57142857142857,40.66917506286076,allenai/unifiedqa-t5-large,sensemaking,9991,24,unifiedqa_what
512,48.57142857142857,40.66917506286076,allenai/unifiedqa-t5-large,sensemaking,9991,24,unifiedqa_what
513,14.857142857142858,12.450036559786115,allenai/unifiedqa-t5-base,sensemaking,6924,24,unifiedqa_what
514,14.857142857142858,12.450036559786115,allenai/unifiedqa-t5-base,sensemaking,6924,24,unifiedqa_what
515,48.0,40.19044372013637,allenai/unifiedqa-t5-large,sensemaking,6924,24,unifiedqa_what
